brand,model,year,km_driven,fuel_type,transmission,owner_type,mileage_kmpl,engine_cc,power_bhp,seats,location,selling_price_lakhs
Toyota,Glanza,2018,98466,Diesel,Automatic,Second,13.7,1197,83.1,7.0,Bangalore,7.21
Mahindra,XUV500,2021,58974,Diesel,Manual,First,10.6,2494,165.0,5.0,Lucknow,10.16
Maruti,WagonR,2018,81065,Electric,Manual,First,12.7,2494,165.8,5.0,Jaipur,8.78
Honda,Jazz,2013,152296,Diesel,Automatic,First,14.8,998,63.8,5.0,Bangalore,4.82
Ford,Endeavour,2018,100366,Diesel,Manual,Third,13.6,1498,110.2,6.0,Ahmedabad,4.53
Honda,City,2014,125725,Petrol,Manual,Fourth & Above,10.1,2494,169.3,5.0,Mumbai,1.52
Mahindra,Scorpio,2015,120140,Petrol,Manual,First,14.4,1498,94.1,5.0,Ahmedabad,2.7
Audi,A4,2018,82187,Electric,Manual,First,14.0,1997,134.8,5.0,Pune,22.01
Mahindra,XUV500,2008,190025,Diesel,Automatic,Third,13.0,1248,86.7,5.0,Pune,0.8
Hyundai,Creta,2012,159707,Petrol,Manual,First,14.2,1498,107.2,5.0,Mumbai,1.38
Honda,Amaze,2017,77689,Electric,Manual,First,13.8,2494,160.2,5.0,Jaipur,10.07
Maruti,WagonR,2018,87619,CNG,Automatic,Second,15.6,796,47.4,5.0,Kolkata,3.8
Honda,Jazz,2021,54168,Diesel,Manual,First,10.6,2494,166.6,5.0,Hyderabad,8.34
Hyundai,i20,2015,111019,Petrol,Automatic,Second,,1997,129.9,5.0,Ahmedabad,4.94
Audi,A6,2013,133484,Diesel,Automatic,Third,,2494,164.0,5.0,Bangalore,6.57
Maruti,Alto,2011,176034,Diesel,Manual,First,18.5,796,60.9,5.0,Chennai,0.8
Maruti,Alto,2013,150636,CNG,Automatic,Second,17.6,998,71.0,6.0,Chennai,1.87
Maruti,Alto,2008,194436,Petrol,Manual,Third,13.3,1498,95.1,5.0,Kolkata,0.8
Mahindra,XUV500,2017,87900,Diesel,Manual,Third,12.8,1498,98.2,5.0,Lucknow,4.7
Honda,WR-V,2019,73953,Petrol,Manual,First,16.4,796,59.2,5.0,Lucknow,4.44
Toyota,Etios,2013,142007,Petrol,Manual,First,12.7,998,63.6,5.0,Pune,1.68
Maruti,Baleno,2016,104228,Diesel,Automatic,First,11.3,2996,201.0,5.0,Delhi,8.14
Mahindra,XUV300,2010,186238,Petrol,Manual,First,9.5,2996,197.5,5.0,Delhi,0.8
Maruti,Swift,2019,83279,Diesel,Automatic,First,17.0,796,52.4,5.0,Pune,4.61
Ford,Endeavour,2019,66618,Petrol,Automatic,Fourth & Above,14.8,796,65.5,7.0,Jaipur,4.53
Toyota,Innova,2023,37606,Petrol,Automatic,First,15.8,1197,82.0,5.0,Bangalore,13.96
Tata,Harrier,2017,99841,Petrol,Manual,Third,14.2,1997,138.4,5.0,Hyderabad,4.56
BMW,5 Series,2021,61727,Petrol,Manual,Second,17.3,1498,94.6,5.0,Bangalore,24.91
Toyota,Glanza,2017,119498,Petrol,Automatic,First,16.3,1248,74.8,5.0,Mumbai,5.33
Toyota,Glanza,2021,52774,Petrol,Manual,First,17.1,1197,76.3,5.0,Delhi,7.45
Tata,Altroz,2019,81709,CNG,Automatic,First,11.1,2996,197.2,4.0,Bangalore,8.58
Maruti,Dzire,2017,98848,Petrol,Automatic,Second,15.7,998,67.6,5.0,Chennai,4.78
Hyundai,Creta,2024,16800,Diesel,Automatic,First,15.6,1498,104.4,5.0,Jaipur,10.51
BMW,X1,2010,189619,Petrol,Automatic,First,14.2,998,66.1,5.0,Mumbai,0.8
Ford,EcoSport,2023,27499,Petrol,Automatic,First,17.8,1248,84.5,5.0,Delhi,9.25
Hyundai,Creta,2020,60417,Petrol,Automatic,First,10.5,1997,137.9,7.0,Delhi,7.53
Tata,Tiago,2014,114024,Diesel,Manual,First,15.7,1197,81.1,5.0,Hyderabad,2.65
Toyota,Fortuner,2012,158717,Petrol,Manual,First,13.0,1248,85.7,4.0,Jaipur,0.8
Honda,City,2014,132121,Diesel,Manual,Second,14.2,1498,101.2,5.0,Delhi,2.05
Hyundai,i20,2023,37307,Petrol,Automatic,First,12.9,1997,134.0,4.0,Chennai,8.78
Toyota,Etios,2010,191590,Diesel,Manual,First,14.7,796,58.2,5.0,Hyderabad,0.8
Tata,Nexon,2008,189254,CNG,Manual,First,17.0,998,,5.0,Chennai,0.8
Toyota,Glanza,2011,157167,Diesel,Manual,Third,16.6,998,71.4,6.0,Bangalore,0.8
Mahindra,Bolero,2016,97269,Diesel,Manual,First,15.7,1197,78.2,6.0,Hyderabad,4.16
Toyota,Glanza,2021,58731,Petrol,Automatic,First,13.0,2494,161.7,5.0,Chennai,9.62
Maruti,Baleno,2012,142832,Petrol,Manual,First,11.3,2996,200.0,5.0,Mumbai,3.69
Honda,Jazz,2024,26340,Petrol,Manual,First,14.8,1248,80.2,7.0,Delhi,8.48
Mahindra,Scorpio,2011,166374,Petrol,Automatic,First,16.3,1248,89.0,5.0,Delhi,1.32
Hyundai,i20,2010,179384,Diesel,Manual,Third,10.9,2996,199.3,5.0,Ahmedabad,0.8
Volkswagen,Vento,2023,43073,Petrol,Manual,First,19.2,1248,82.7,5.0,Mumbai,8.43
Tata,Nexon,2011,167167,CNG,Manual,Second,12.7,2494,169.8,5.0,Jaipur,0.8
Maruti,WagonR,2015,117662,Diesel,Manual,Second,17.0,1197,88.3,6.0,Lucknow,2.3
Toyota,Fortuner,2019,68621,CNG,Automatic,Second,16.2,998,59.5,5.0,Delhi,7.94
Hyundai,i10,2020,62115,Petrol,Manual,First,16.0,2494,155.7,5.0,Chennai,6.92
Hyundai,i10,2022,41435,CNG,Manual,First,13.6,2996,196.9,4.0,Lucknow,9.0
Maruti,WagonR,2022,52110,Diesel,Manual,Second,10.6,2996,206.7,5.0,Bangalore,7.78
Tata,Altroz,2014,127899,CNG,Manual,Fourth & Above,15.6,1197,82.4,7.0,Bangalore,0.8
Volkswagen,Polo,2017,98327,Diesel,Manual,Second,16.4,998,62.1,,Mumbai,3.48
Maruti,Dzire,2020,63899,Petrol,Manual,Second,16.9,1498,104.5,5.0,Mumbai,4.11
Tata,Tiago,2015,132255,Petrol,Manual,Second,11.1,2996,193.5,5.0,Mumbai,3.2
Maruti,Dzire,2012,156518,Petrol,Manual,First,,2494,160.1,5.0,Jaipur,2.73
Hyundai,Creta,2023,42820,Petrol,Manual,First,14.0,1498,94.0,5.0,Pune,7.4
Mahindra,XUV300,2016,113178,Diesel,Manual,First,12.0,2494,161.4,7.0,Lucknow,3.92
Maruti,Dzire,2019,74017,Petrol,Automatic,Second,15.9,1248,80.4,5.0,Lucknow,5.41
Maruti,Swift,2010,170665,Diesel,Automatic,First,13.9,2494,161.4,5.0,Pune,4.14
Hyundai,i10,2024,13202,Petrol,Manual,Third,15.6,1498,109.2,6.0,Delhi,6.99
Tata,Tiago,2013,134094,Petrol,Automatic,First,16.4,1498,95.5,5.0,Pune,3.13
Mahindra,XUV300,2021,51076,Diesel,Automatic,Fourth & Above,15.9,998,65.8,5.0,Lucknow,8.0
Mahindra,XUV300,2013,151826,Diesel,Automatic,First,10.9,2996,199.3,5.0,Hyderabad,6.53
Hyundai,Venue,2014,125393,Diesel,Manual,First,15.2,1197,77.3,5.0,Bangalore,3.31
BMW,5 Series,2022,45287,Petrol,Manual,First,20.0,796,57.5,5.0,Chennai,24.9
Tata,Altroz,2014,110964,Diesel,Manual,First,9.4,2494,163.9,7.0,Pune,4.11
Honda,Amaze,2022,37543,Petrol,Manual,First,15.3,1197,71.4,5.0,Lucknow,7.99
Toyota,Innova,2018,88542,Petrol,Manual,First,14.3,1997,130.9,7.0,Ahmedabad,7.25
Toyota,Fortuner,2011,148715,Petrol,Manual,First,13.9,796,51.5,5.0,Mumbai,0.8
Honda,WR-V,2012,146589,Diesel,Manual,First,13.9,1197,87.0,,Hyderabad,0.8
BMW,X1,2012,145618,Petrol,Automatic,First,16.6,1997,138.6,5.0,Ahmedabad,2.11
Maruti,Baleno,2021,60604,Petrol,Automatic,First,18.1,1197,70.1,,Pune,5.85
Mahindra,Scorpio,2016,127003,Petrol,Manual,First,16.3,796,50.9,5.0,Jaipur,2.2
Maruti,Dzire,2019,66563,CNG,Manual,Third,16.1,1248,78.9,5.0,Kolkata,2.61
Mahindra,XUV300,2022,44815,Petrol,Automatic,Second,15.6,998,,5.0,Jaipur,8.65
Honda,Jazz,2008,202795,Electric,Manual,First,13.9,2494,169.6,4.0,Hyderabad,3.64
Volkswagen,Vento,2022,39815,CNG,Automatic,First,13.6,1197,79.4,5.0,Kolkata,8.46
Audi,A6,2016,111942,Petrol,Automatic,First,17.8,1248,73.4,5.0,Mumbai,15.63
Maruti,Dzire,2018,90837,Diesel,Manual,Third,18.5,796,52.5,5.0,Delhi,2.47
Volkswagen,Vento,2024,30691,Diesel,Manual,Second,14.8,1197,77.9,5.0,Ahmedabad,8.75
Tata,Harrier,2013,146492,Diesel,Manual,First,11.9,2996,197.4,5.0,Jaipur,3.68
Tata,Tiago,2023,36697,Electric,Manual,Third,15.6,998,67.2,7.0,Pune,8.67
Volkswagen,Vento,2016,104455,Petrol,Manual,Second,16.6,998,75.3,5.0,Kolkata,2.64
Tata,Harrier,2009,189254,CNG,Manual,Second,14.5,2494,169.9,5.0,Pune,0.8
Toyota,Glanza,2009,187977,Petrol,Manual,First,10.4,2996,204.8,5.0,Lucknow,0.8
Ford,EcoSport,2022,42476,Petrol,Automatic,Third,16.0,796,56.4,5.0,Kolkata,7.42
Tata,Nexon,2012,169076,CNG,Automatic,Third,14.1,1997,138.1,5.0,Chennai,2.39
Ford,Endeavour,2018,96828,Diesel,Automatic,First,12.9,2494,160.2,7.0,Bangalore,8.76
Maruti,Alto,2022,62771,CNG,Automatic,Second,17.8,998,67.1,5.0,Jaipur,6.87
Toyota,Etios,2011,163353,Diesel,Manual,First,15.4,796,50.7,5.0,Kolkata,0.8
Hyundai,i20,2012,157039,Diesel,Manual,Second,12.2,998,62.2,5.0,Kolkata,1.28
Honda,Jazz,2012,149517,Petrol,Automatic,Second,11.4,2996,195.8,5.0,Lucknow,4.08
Toyota,Glanza,2016,123270,Diesel,Manual,Second,19.9,1498,102.7,5.0,Chennai,2.55
Maruti,Ertiga,2015,117215,Diesel,Automatic,First,19.9,1197,74.9,5.0,Pune,4.47
Hyundai,Creta,2024,24483,CNG,Manual,First,15.1,1997,142.3,5.0,Pune,9.01
Hyundai,i20,2019,65696,Petrol,Manual,Second,17.4,998,71.4,5.0,Mumbai,3.6
Honda,Jazz,2008,180103,Electric,Manual,First,11.6,2494,162.1,5.0,Bangalore,2.54
Maruti,Baleno,2022,35433,Diesel,Manual,Second,17.9,796,47.9,6.0,Ahmedabad,5.02
Mahindra,Scorpio,2010,180350,CNG,Manual,First,15.6,1498,100.4,5.0,Lucknow,0.8
Honda,City,2010,179854,Diesel,Manual,First,13.9,796,51.2,5.0,Chennai,0.8
BMW,X1,2008,188509,Electric,Automatic,First,12.0,1997,141.3,7.0,Pune,0.8
Maruti,Alto,2012,148525,Petrol,Manual,First,,1248,79.2,5.0,Lucknow,0.8
Maruti,Alto,2019,68836,CNG,Manual,Second,15.5,2494,172.5,7.0,Delhi,5.34
Hyundai,i20,2017,116154,Petrol,Manual,Second,,1498,108.9,5.0,Chennai,4.67
Maruti,Ertiga,2019,78482,Petrol,Manual,Second,19.3,998,,5.0,Delhi,3.76
Hyundai,i10,2022,38989,Petrol,Manual,Third,17.3,1248,81.9,5.0,Mumbai,4.7
Mahindra,Bolero,2016,98277,Petrol,Automatic,Third,13.8,1997,134.3,5.0,Chennai,5.03
Toyota,Innova,2018,72659,Petrol,Manual,Fourth & Above,12.0,1997,137.5,5.0,Jaipur,6.32
Hyundai,i20,2016,114556,CNG,Manual,Third,19.2,796,51.6,5.0,Jaipur,1.05
Tata,Tiago,2019,70889,Diesel,Manual,First,12.5,2996,194.1,5.0,Jaipur,7.37
Tata,Nexon,2010,164496,Petrol,Manual,First,13.5,1997,131.2,7.0,Bangalore,0.8
Toyota,Glanza,2021,43426,Diesel,Manual,First,18.3,796,57.9,5.0,Chennai,8.14
Maruti,Dzire,2019,68860,Diesel,Manual,First,16.9,998,62.9,5.0,Mumbai,4.33
Mahindra,Scorpio,2018,87831,Petrol,Manual,First,14.0,1997,132.5,7.0,Hyderabad,4.79
Honda,Jazz,2021,54197,Petrol,Manual,First,12.1,2494,171.0,5.0,Bangalore,9.18
Hyundai,Verna,2010,171707,Electric,Manual,Second,11.8,2996,205.6,5.0,Jaipur,5.89
BMW,3 Series,2012,163855,Petrol,Automatic,First,15.2,1248,93.6,5.0,Bangalore,4.03
Hyundai,Venue,2010,191192,Diesel,Automatic,First,14.0,1498,96.9,7.0,Lucknow,2.13
Honda,Jazz,2013,135278,Petrol,Manual,Third,13.0,1248,80.8,5.0,Mumbai,1.32
Audi,A6,2018,78931,Petrol,Manual,First,11.6,1248,82.4,5.0,Kolkata,19.21
Mahindra,Bolero,2017,87392,Electric,Manual,Fourth & Above,13.8,796,56.7,5.0,Kolkata,5.41
Honda,Amaze,2020,54429,Petrol,Manual,First,16.0,1248,80.6,5.0,Delhi,6.03
Volkswagen,Polo,2014,146379,Diesel,Manual,Second,13.7,1197,75.4,5.0,Chennai,1.33
Mahindra,Bolero,2016,104852,Diesel,Manual,Second,12.0,1997,135.9,5.0,Ahmedabad,4.63
Audi,A6,2013,149456,Petrol,Automatic,Second,17.5,998,69.9,5.0,Kolkata,1.19
Toyota,Etios,2009,169809,Diesel,Automatic,First,13.6,1498,94.9,5.0,Hyderabad,0.84
Maruti,Ertiga,2011,158642,Petrol,Automatic,First,10.1,2996,205.3,5.0,Jaipur,4.82
Hyundai,Verna,2010,172298,CNG,Manual,First,17.0,1248,82.5,7.0,Kolkata,0.8
Audi,A6,2018,92906,Diesel,Automatic,Third,15.1,2996,198.6,5.0,Kolkata,21.78
Ford,EcoSport,2022,42726,Petrol,Manual,First,14.7,1248,82.8,5.0,Chennai,7.41
Hyundai,i20,2019,70552,Diesel,Manual,First,15.6,796,55.7,5.0,Chennai,5.52
Ford,Figo,2016,100489,Petrol,Manual,Fourth & Above,,1248,79.3,5.0,Pune,2.21
Mahindra,XUV300,2021,49867,CNG,Manual,Second,11.7,1498,107.5,5.0,Chennai,6.63
Tata,Harrier,2019,83163,Petrol,Automatic,Fourth & Above,12.1,2494,166.3,5.0,Chennai,6.0
Hyundai,i20,2018,99965,Diesel,Manual,Second,16.4,1997,138.0,5.0,Hyderabad,5.03
Hyundai,i20,2019,71559,CNG,Manual,First,16.2,1498,103.7,5.0,Lucknow,4.71
Hyundai,Creta,2022,43404,Diesel,Manual,Third,15.7,1997,128.3,5.0,Hyderabad,7.46
Honda,WR-V,2023,39644,Petrol,Automatic,First,14.1,2996,190.9,5.0,Jaipur,12.36
Volkswagen,Polo,2013,152300,Petrol,Automatic,First,12.3,1498,100.2,5.0,Bangalore,3.72
Tata,Altroz,2015,140307,Petrol,Manual,Second,10.0,2996,194.6,5.0,Mumbai,4.52
Hyundai,Creta,2021,36693,Petrol,Manual,Second,15.0,1997,132.7,5.0,Hyderabad,5.75
Tata,Nexon,2024,29141,Electric,Automatic,Second,14.3,796,58.4,5.0,Ahmedabad,10.5
Maruti,Ertiga,2017,94457,Petrol,Manual,First,13.2,1248,91.6,5.0,Kolkata,4.15
Maruti,Alto,2016,122971,Diesel,Manual,First,21.2,1197,72.0,7.0,Kolkata,2.71
Hyundai,i10,2024,20089,Petrol,Manual,First,18.4,1498,102.4,5.0,Chennai,9.46
Maruti,Ertiga,2009,180374,CNG,Manual,Second,15.9,2996,199.5,5.0,Pune,1.75
Mahindra,XUV300,2022,46343,Diesel,Automatic,Second,13.5,1197,84.7,5.0,Chennai,8.97
Toyota,Innova,2011,162311,Electric,Automatic,First,12.0,2494,170.9,7.0,Mumbai,7.16
Hyundai,i10,2011,162942,Diesel,Manual,First,14.2,1997,134.2,7.0,Mumbai,1.69
Maruti,Baleno,2018,80238,Diesel,Manual,First,14.0,1997,131.8,7.0,Hyderabad,5.62
Hyundai,Creta,2022,48908,Diesel,Automatic,First,13.8,2494,171.6,7.0,Pune,10.24
Volkswagen,Polo,2010,172850,Diesel,Manual,Third,16.6,1248,,5.0,Chennai,0.82
Maruti,Ertiga,2009,173543,Petrol,Manual,First,8.0,2996,201.4,5.0,Kolkata,2.11
Toyota,Glanza,2015,115913,Diesel,Manual,Fourth & Above,9.2,2996,199.7,5.0,Ahmedabad,5.24
Honda,City,2014,132584,Diesel,Automatic,Fourth & Above,16.0,1197,77.4,5.0,Delhi,2.51
Tata,Nexon,2010,177442,Petrol,Automatic,First,13.1,2996,204.9,7.0,Pune,3.35
Hyundai,Verna,2017,115222,Diesel,Manual,Third,13.7,1248,81.3,5.0,Ahmedabad,4.15
Audi,A6,2021,53556,Petrol,Manual,Second,16.5,1197,76.4,5.0,Ahmedabad,29.77
Hyundai,i10,2012,158401,CNG,Manual,Third,11.4,2494,170.2,5.0,Pune,0.91
Maruti,Swift,2010,183739,Petrol,Manual,Second,12.9,1197,75.2,6.0,Delhi,0.8
Tata,Tiago,2009,196995,Diesel,Manual,First,16.6,796,58.2,5.0,Delhi,0.8
Maruti,WagonR,2010,175826,Petrol,Manual,Fourth & Above,16.2,2494,160.0,5.0,Bangalore,0.8
Ford,Endeavour,2020,60731,Diesel,Automatic,First,16.2,1197,80.9,5.0,Ahmedabad,7.94
Hyundai,Creta,2020,69094,Petrol,Manual,First,16.9,1248,78.4,5.0,Chennai,6.46
Toyota,Innova,2022,44093,Diesel,Manual,Third,10.4,2996,190.5,5.0,Chennai,11.33
Hyundai,i10,2008,186584,CNG,Manual,Second,10.9,2996,205.8,5.0,Lucknow,1.2
Hyundai,Venue,2008,191596,Petrol,Manual,First,13.4,1498,107.1,5.0,Jaipur,0.8
Ford,EcoSport,2022,45088,Petrol,Manual,First,15.4,1248,83.8,5.0,Chennai,8.08
Volkswagen,Vento,2022,50423,Petrol,Manual,Third,15.3,1197,76.3,5.0,Ahmedabad,5.54
Hyundai,Verna,2022,40905,Petrol,Manual,First,15.6,1498,104.5,6.0,Kolkata,7.47
Ford,Figo,2008,193648,Petrol,Manual,First,17.3,1498,104.0,5.0,Ahmedabad,0.8
Maruti,Alto,2013,143334,CNG,Manual,First,13.2,1498,97.5,5.0,Kolkata,1.55
Maruti,Dzire,2017,83732,Petrol,Automatic,Second,11.6,2996,202.6,5.0,Jaipur,7.63
Hyundai,i20,2018,89097,Diesel,Manual,First,16.0,998,71.6,5.0,Delhi,3.77
Hyundai,Verna,2008,215363,Diesel,Manual,Second,17.7,1197,77.6,5.0,Jaipur,0.8
BMW,5 Series,2018,91399,Diesel,Manual,First,19.4,1248,90.7,5.0,Jaipur,15.77
Maruti,Alto,2022,39345,Diesel,Manual,Second,12.5,1997,129.8,7.0,Pune,7.06
Ford,Endeavour,2010,169129,Petrol,Manual,First,13.3,2996,202.1,5.0,Mumbai,3.0
Tata,Nexon,2014,131594,Petrol,Automatic,Second,8.8,2494,156.2,7.0,Chennai,4.77
Ford,Figo,2016,121215,Petrol,Manual,First,12.4,2494,167.8,5.0,Chennai,5.03
Tata,Tiago,2024,18097,Petrol,Manual,Second,18.4,796,53.6,5.0,Bangalore,6.2
Hyundai,Verna,2011,151900,Diesel,Manual,First,10.7,2996,202.6,5.0,Pune,2.79
Ford,Figo,2009,188668,Petrol,Manual,Third,11.2,2996,205.2,5.0,Delhi,0.8
Tata,Harrier,2017,99402,Petrol,Manual,Second,14.0,1248,80.5,5.0,Mumbai,2.85
Honda,WR-V,2014,133677,Diesel,Manual,First,15.1,1248,86.6,7.0,Ahmedabad,3.04
Hyundai,i20,2023,31547,Petrol,Automatic,First,17.5,1248,78.7,5.0,Hyderabad,9.68
Tata,Harrier,2018,89748,Diesel,Automatic,Third,14.7,2494,167.0,5.0,Bangalore,7.07
Honda,City,2013,143974,Petrol,Manual,Fourth & Above,12.1,1997,128.8,7.0,Lucknow,0.8
Tata,Nexon,2021,60379,CNG,Manual,Second,17.2,1498,102.9,5.0,Hyderabad,4.9
Maruti,Swift,2022,48133,Diesel,Automatic,Second,13.4,2494,169.1,5.0,Pune,8.66
Honda,Jazz,2014,142046,Diesel,Manual,First,10.7,2996,207.5,5.0,Bangalore,4.68
Tata,Tiago,2011,153124,Petrol,Automatic,First,16.6,1248,89.4,5.0,Bangalore,1.82
Hyundai,i10,2017,103766,Diesel,Manual,Fourth & Above,12.5,2996,199.6,7.0,Mumbai,6.04
Maruti,Swift,2014,140093,Diesel,Manual,First,13.8,796,47.7,5.0,Hyderabad,0.86
Maruti,WagonR,2012,155012,Diesel,Manual,First,14.3,1997,131.0,5.0,Lucknow,1.98
Volkswagen,Vento,2021,42445,Electric,Manual,Second,11.4,1248,88.5,5.0,Delhi,9.69
Maruti,Swift,2021,59519,Diesel,Automatic,First,10.6,2996,195.2,5.0,Hyderabad,9.08
Ford,Endeavour,2009,200711,CNG,Manual,Second,10.8,1997,133.4,5.0,Kolkata,0.8
Honda,Amaze,2009,174394,Petrol,Manual,Fourth & Above,19.6,1197,82.7,7.0,Hyderabad,0.8
Hyundai,Creta,2020,72567,Petrol,Manual,First,14.9,1248,82.4,5.0,Hyderabad,3.73
Maruti,Swift,2023,17776,Electric,Manual,Second,13.2,1997,134.9,6.0,Bangalore,10.23
Maruti,Dzire,2017,101903,Diesel,Automatic,First,10.5,2494,170.5,5.0,Jaipur,7.85
Tata,Tiago,2008,201191,Electric,Automatic,First,13.3,1997,140.4,5.0,Kolkata,3.82
Maruti,Swift,2014,139620,Diesel,Automatic,Second,12.7,998,69.4,5.0,Ahmedabad,3.3
Maruti,Baleno,2018,79902,Diesel,Automatic,Second,11.5,1498,104.9,7.0,Chennai,5.25
Hyundai,i20,2009,190497,Diesel,Manual,First,12.6,796,54.1,5.0,Bangalore,0.8
Hyundai,Creta,2015,117179,Petrol,Manual,Second,16.0,1197,83.9,5.0,Ahmedabad,3.63
Mahindra,XUV500,2016,108374,Petrol,Manual,Third,13.3,796,46.3,5.0,Kolkata,1.53
Tata,Nexon,2022,48041,Petrol,Automatic,First,13.3,998,69.6,4.0,Bangalore,8.25
Tata,Nexon,2015,135390,Petrol,Manual,Second,16.4,1197,79.1,5.0,Mumbai,1.61
Hyundai,Venue,2022,41958,Petrol,Automatic,Second,17.9,796,50.0,5.0,Kolkata,8.07
Toyota,Innova,2023,35276,Petrol,Manual,First,17.2,1498,102.2,5.0,Ahmedabad,11.79
Mahindra,XUV300,2017,97042,Diesel,Manual,First,15.9,1997,130.1,5.0,Jaipur,5.46
Toyota,Fortuner,2022,48010,Diesel,Manual,First,18.5,1248,87.8,7.0,Chennai,8.4
Hyundai,Venue,2011,161364,CNG,Manual,First,18.9,2494,174.4,5.0,Hyderabad,1.87
Honda,WR-V,2021,55071,Diesel,Manual,First,10.0,2494,164.4,5.0,Pune,8.63
Volkswagen,Vento,2012,163556,CNG,Automatic,First,15.5,1197,86.5,5.0,Ahmedabad,1.67
Maruti,Dzire,2020,76560,Petrol,Automatic,Third,19.6,1197,79.2,5.0,Mumbai,5.73
Maruti,Baleno,2011,171193,Petrol,Manual,Second,11.9,1498,105.1,7.0,Hyderabad,0.8
Hyundai,Venue,2024,8231,Petrol,Manual,First,16.1,796,54.0,5.0,Bangalore,7.23
Maruti,Baleno,2017,97085,Diesel,Manual,First,16.8,998,67.7,5.0,Mumbai,3.06
Mahindra,XUV500,2019,90328,Petrol,Manual,First,14.0,1498,102.1,5.0,Bangalore,5.46
Audi,A4,2009,206088,Petrol,Automatic,First,13.1,1997,130.1,5.0,Pune,0.8
Maruti,Dzire,2016,114035,Petrol,Manual,Fourth & Above,12.4,1248,85.4,5.0,Delhi,1.36
Honda,WR-V,2015,118255,Petrol,Manual,First,15.4,1498,100.8,5.0,Jaipur,2.82
Hyundai,i20,2014,141661,Petrol,Automatic,Third,13.5,2494,168.1,5.0,Hyderabad,5.13
Tata,Altroz,2024,31313,Petrol,Automatic,Second,11.0,2494,166.3,5.0,Pune,10.89
Hyundai,Venue,2017,114070,Petrol,Manual,Second,12.9,1197,78.9,5.0,Bangalore,3.78
Volkswagen,Vento,2008,213699,Electric,Manual,First,13.3,1197,75.7,5.0,Mumbai,0.8
Toyota,Glanza,2022,38108,CNG,Manual,First,,796,53.1,5.0,Chennai,7.15
Maruti,Swift,2024,32157,Petrol,Manual,First,9.9,2494,170.0,5.0,Delhi,8.79
Maruti,WagonR,2013,137284,Petrol,Manual,Second,12.8,1248,85.6,,Mumbai,1.09
Maruti,Baleno,2024,28965,Diesel,Manual,First,15.1,1197,74.9,5.0,Hyderabad,6.94
Hyundai,Venue,2015,120791,Petrol,Manual,First,11.7,2494,170.7,7.0,Pune,3.27
Hyundai,Verna,2017,109546,Petrol,Manual,First,15.8,1248,91.2,6.0,Ahmedabad,3.11
Honda,WR-V,2012,160584,Diesel,Manual,Third,11.7,998,68.0,5.0,Pune,0.8
Hyundai,i20,2015,130917,Diesel,Manual,First,14.9,1498,91.0,4.0,Hyderabad,3.0
Tata,Altroz,2019,70384,CNG,Manual,First,19.6,796,59.1,5.0,Bangalore,4.34
Tata,Altroz,2009,179314,Diesel,Manual,Second,14.3,1997,140.1,5.0,Hyderabad,0.8
Hyundai,Venue,2008,198256,Petrol,Manual,First,13.5,998,68.2,5.0,Bangalore,0.8
Maruti,WagonR,2021,55427,Diesel,Manual,First,13.3,1498,101.9,5.0,Lucknow,6.15
Hyundai,i10,2012,154558,Diesel,Manual,Third,14.0,1248,83.9,6.0,Ahmedabad,0.8
Honda,WR-V,2011,167372,Petrol,Manual,First,12.6,1997,137.3,5.0,Bangalore,0.82
Maruti,Swift,2017,108049,CNG,Manual,Second,13.3,1248,81.2,4.0,Ahmedabad,2.92
Hyundai,Creta,2014,129761,Petrol,Automatic,Third,18.4,1498,97.5,5.0,Pune,2.82
Volkswagen,Vento,2015,99686,Petrol,Automatic,Second,16.1,796,52.2,5.0,Bangalore,3.54
Mahindra,XUV500,2015,128648,Diesel,Manual,Third,13.2,2494,167.0,5.0,Ahmedabad,2.35
Hyundai,i20,2022,61739,Diesel,Manual,Third,10.2,2494,181.3,5.0,Pune,8.55
Hyundai,i20,2008,212757,Diesel,Automatic,Fourth & Above,13.8,2494,171.0,5.0,Ahmedabad,1.2
Volkswagen,Vento,2023,18367,Diesel,Manual,First,16.4,1498,101.9,5.0,Bangalore,9.23
Maruti,Swift,2011,162400,Electric,Manual,Second,16.0,1197,79.1,7.0,Delhi,2.62
Honda,Jazz,2022,33811,Petrol,Manual,Second,12.5,2996,199.2,5.0,Jaipur,8.82
Ford,Figo,2017,110705,Petrol,Manual,First,11.8,2996,206.5,7.0,Ahmedabad,5.9
Honda,WR-V,2012,155427,Petrol,Automatic,Second,16.0,1248,91.3,5.0,Kolkata,0.96
Hyundai,Creta,2023,26824,Petrol,Manual,Second,12.9,1498,102.5,4.0,Ahmedabad,6.88
Toyota,Innova,2022,37959,Petrol,Automatic,First,18.6,796,46.5,5.0,Delhi,10.08
BMW,X1,2009,191031,Petrol,Manual,Second,13.3,1997,139.7,5.0,Bangalore,0.8
Tata,Tiago,2016,104075,Diesel,Manual,First,13.4,1197,74.8,5.0,Delhi,3.26
Tata,Tiago,2018,100892,CNG,Manual,First,12.4,2494,162.5,5.0,Mumbai,5.96
Maruti,Baleno,2015,105248,Diesel,Automatic,First,12.3,1997,134.9,5.0,Ahmedabad,4.59
BMW,X1,2008,190144,Diesel,Manual,Second,16.8,1197,81.8,4.0,Pune,0.8
Hyundai,Verna,2022,47910,Diesel,Manual,First,18.0,796,48.9,5.0,Lucknow,5.9
